polish,english,category,subtext,accepted_answers,frequency_rank
transmisję,,misc,,[],5115
wsadzili,,misc,,[],5116
skurczybyk,,misc,,[],5117
guma,,misc,,[],5118
bójka,,misc,,[],5119
przestępczości,,misc,,[],5120
dowodził,,misc,,[],5121
szlachetne,,adjective,,[],5122
rogers,,misc,,[],5123
ramionami,,misc,,[],5124
prasową,,misc,,[],5125
oddania,,noun,,[],5126
trzymałeś,,misc,,[],5127
rozkazał,,misc,,[],5128
porządnego,,misc,,[],5129
kręcę,,misc,,[],5130
pływa,,adjective,,[],5131
zaspokoić,,verb,,[],5132
zaprzyjaźnić,,verb,,[],5133
poradził,,misc,,[],5134
shaolin,,misc,,[],5135
powitajmy,,misc,,[],5136
żaby,,misc,,[],5137
głupot,,misc,,[],5138
założenia,,noun,,[],5139
uderzyło,,misc,,[],5140
uczciwym,,misc,,[],5141
zawiedzie,,misc,,[],5142
floyd,,misc,,[],5143
młodzieży,,misc,,[],5144
lubiłeś,,misc,,[],5145
programów,,misc,,[],5146
spanie,,noun,,[],5147
opium,,misc,,[],5148
seksualny,,adjective,,[],5149
dziesiątkę,,misc,,[],5150
rezygnację,,misc,,[],5151
smitha,,misc,,[],5152
sprawdzał,,misc,,[],5153
kombinacja,,misc,,[],5154
śmietniku,,misc,,[],5155
zwycięzcę,,misc,,[],5156
posady,,misc,,[],5157
producenta,,misc,,[],5158
ograniczone,,adjective,,[],5159
potencjalnych,,misc,,[],5160
zapanować,,verb,,[],5161
prince,,misc,,[],5162
momenty,,misc,,[],5163
nino,,misc,,[],5164
heroinę,,misc,,[],5165
zarobił,,misc,,[],5166
lodówkę,,misc,,[],5167
sługą,,misc,,[],5168
sugestie,,misc,,[],5169
cywilów,,misc,,[],5170
gustu,,misc,,[],5171
potworze,,adverb,,[],5172
partnerzy,,misc,,[],5173
przekroczył,,misc,,[],5174
krusty,,misc,,[],5175
ricardo,,misc,,[],5176
kappa,,misc,,[],5177
konkurencja,,misc,,[],5178
zbliż,,misc,,[],5179
usłyszeli,,misc,,[],5180
kosztowała,,misc,,[],5181
zamknięto,,misc,,[],5182
widziały,,misc,,[],5183
prześwietlenie,,noun,,[],5184
colby,,misc,,[],5185
zdenerwować,,verb,,[],5186
klasztoru,,misc,,[],5187
odzywać,,misc,,[],5188
dziwakiem,,misc,,[],5189
sprawdzenie,,noun,,[],5190
modzie,,misc,,[],5191
szczegółami,,misc,,[],5192
przestępstwem,,misc,,[],5193
siostrzenica,,misc,,[],5194
długów,,misc,,[],5195
garden,,misc,,[],5196
presji,,misc,,[],5197
zona,,adjective,,[],5198
dokończę,,misc,,[],5199
żartujecie,,noun,,[],5200
wiedziałbym,,misc,,[],5201
znależć,,misc,,[],5202
upokarzające,,misc,,[],5203
apteki,,misc,,[],5204
zaskoczył,,misc,,[],5205
kwestią,,misc,,[],5206
obiecasz,,misc,,[],5207
modelki,,misc,,[],5208
organizuje,,misc,,[],5209
wszechczasów,,misc,,[],5210
przejażdżka,,misc,,[],5211
weszłaś,,misc,,[],5212
pojawili,,misc,,[],5213
argumenty,,misc,,[],5214
składać,,misc,,[],5215
krzywdź,,misc,,[],5216
ministrze,,adverb,,[],5217
najmniejszego,,misc,,[],5218
czarownica,,misc,,[],5219
ślubny,,adjective,,[],5220
wybrana,,adjective,,[],5221
emmo,,misc,,[],5222
kontrolują,,misc,,[],5223
pakujesz,,misc,,[],5224
wirginii,,misc,,[],5225
bestie,,misc,,[],5226
krajowi,,misc,,[],5227
metr,,misc,,[],5228
katastrofę,,misc,,[],5229
skrzywdzisz,,misc,,[],5230
hotelowym,,misc,,[],5231
medycynę,,misc,,[],5232
woman,,misc,,[],5233
choinkę,,misc,,[],5234
pieluchy,,misc,,[],5235
pasujesz,,misc,,[],5236
samem,,misc,,[],5237
liczyłam,,misc,,[],5238
eda,,misc,,[],5239
wyciągniesz,,misc,,[],5240
uchronić,,verb,,[],5241
matematyka,,misc,,[],5242
macicy,,misc,,[],5243
narzeczonej,,misc,,[],5244
kang,,misc,,[],5245
postacie,,noun,,[],5246
smoki,,misc,,[],5247
hełm,,misc,,[],5248
napadł,,misc,,[],5249
bojowe,,adjective,,[],5250
biednej,,misc,,[],5251
rahul,,misc,,[],5252
autora,,misc,,[],5253
sławę,,misc,,[],5254
szaleję,,misc,,[],5255
obrażać,,misc,,[],5256
rozejrzę,,misc,,[],5257
siłownię,,misc,,[],5258
przerażeni,,misc,,[],5259
wszechmogący,,misc,,[],5260
tąd,,misc,,[],5261
szpitale,,misc,,[],5262
partię,,misc,,[],5263
plakat,,misc,,[],5264
śpiączkę,,misc,,[],5265
skrzynia,,noun,,[],5266
keep,,misc,,[],5267
zwalnia,,noun,,[],5268
przeprowadziliśmy,,misc,,[],5269
dużymi,,misc,,[],5270
wyrażenie,,noun,,[],5271
udany,,adjective,,[],5272
budowa,,adjective,,[],5273
live,,misc,,[],5274
zaprosiłaś,,misc,,[],5275
oczyma,,misc,,[],5276
ujęcia,,misc,,[],5277
nieee,,misc,,[],5278
williamie,,misc,,[],5279
rozprzestrzenia,,noun,,[],5280
owie,,adverb,,[],5281
fart,,misc,,[],5282
żądanie,,noun,,[],5283
trwał,,misc,,[],5284
mocną,,misc,,[],5285
hanka,,misc,,[],5286
komunikacja,,misc,,[],5287
domyśliłem,,misc,,[],5288
przeprowadzę,,misc,,[],5289
południowa,,adjective,,[],5290
pokłóciliśmy,,misc,,[],5291
wieczory,,misc,,[],5292
ruszę,,misc,,[],5293
niewłaściwym,,misc,,[],5294
eyes,,misc,,[],5295
całusa,,misc,,[],5296
symptomy,,misc,,[],5297
pobiegł,,misc,,[],5298
marginesie,,misc,,[],5299
bieliźnie,,adverb,,[],5300
gotuję,,misc,,[],5301
jeździłem,,misc,,[],5302
spodobała,,misc,,[],5303
pozwoleniem,,misc,,[],5304
tajnym,,misc,,[],5305
katastrofą,,misc,,[],5306
wyglądałaś,,misc,,[],5307
bert,,misc,,[],5308
niewinną,,misc,,[],5309
pacjentami,,misc,,[],5310
rura,,misc,,[],5311
dostrzegasz,,misc,,[],5312
odłóżcie,,noun,,[],5313
przydatne,,adjective,,[],5314
swemu,,misc,,[],5315
nartach,,misc,,[],5316
szybką,,misc,,[],5317
umysłów,,misc,,[],5318
wyzwaniem,,misc,,[],5319
podejdźcie,,noun,,[],5320
otoczeni,,misc,,[],5321
dary,,misc,,[],5322
skurwiele,,misc,,[],5323
imprez,,misc,,[],5324
pigułek,,misc,,[],5325
fajnych,,misc,,[],5326
worki,,misc,,[],5327
wypisać,,misc,,[],5328
aborcji,,misc,,[],5329
bijesz,,misc,,[],5330
zatrudniłem,,misc,,[],5331
ingrid,,misc,,[],5332
krewni,,misc,,[],5333
nudno,,misc,,[],5334
rzymianie,,noun,,[],5335
chętny,,adjective,,[],5336
uratujemy,,misc,,[],5337
przemyślenia,,noun,,[],5338
wrażliwa,,adjective,,[],5339
johny,,adjective,,[],5340
gdzies,,misc,,[],5341
dex,,misc,,[],5342
zmyć,,verb,,[],5343
naprawił,,misc,,[],5344
palcach,,misc,,[],5345
highlander,,misc,,[],5346
zdecydowałaś,,misc,,[],5347
przybędą,,misc,,[],5348
popraw,,misc,,[],5349
pamiątka,,misc,,[],5350
bys,,misc,,[],5351
studiu,,misc,,[],5352
sedno,,misc,,[],5353
marsie,,misc,,[],5354
chwilunia,,noun,,[],5355
drzewach,,misc,,[],5356
poruszyć,,verb,,[],5357
rezultacie,,noun,,[],5358
zdradziłem,,misc,,[],5359
beck,,misc,,[],5360
klejnot,,misc,,[],5361
pożywienia,,noun,,[],5362
udziałem,,misc,,[],5363
rosja,,misc,,[],5364
dopomóż,,misc,,[],5365
zmusiła,,misc,,[],5366
poświęciłem,,misc,,[],5367
nawyk,,misc,,[],5368
posłuchał,,misc,,[],5369
łuk,,misc,,[],5370
myśliwce,,misc,,[],5371
udawałem,,misc,,[],5372
zepsuta,,misc,,[],5373
witaminy,,adjective,,[],5374
wiedziały,,misc,,[],5375
spróbują,,misc,,[],5376
obwiniaj,,misc,,[],5377
nobla,,misc,,[],5378
oddałeś,,misc,,[],5379
przywróci,,misc,,[],5380
chuju,,misc,,[],5381
tolerować,,verb,,[],5382
powszechnie,,adverb,,[],5383
alfred,,misc,,[],5384
randek,,misc,,[],5385
spędzi,,misc,,[],5386
złośliwy,,adjective,,[],5387
piw,,misc,,[],5388
podłe,,misc,,[],5389
kierował,,misc,,[],5390
pokazu,,misc,,[],5391
starając,,misc,,[],5392
richmond,,misc,,[],5393
frajerów,,misc,,[],5394
zejdźcie,,noun,,[],5395
sznur,,misc,,[],5396
podrzucę,,misc,,[],5397
nazwiesz,,misc,,[],5398
tonę,,misc,,[],5399
zawracać,,misc,,[],5400
garści,,misc,,[],5401
przejściu,,misc,,[],5402
trapi,,misc,,[],5403
środkiem,,misc,,[],5404
spędzamy,,misc,,[],5405
mega,,misc,,[],5406
odstawić,,verb,,[],5407
toronto,,misc,,[],5408
morska,,adjective,,[],5409
całuję,,misc,,[],5410
przysięgą,,misc,,[],5411
postawi,,misc,,[],5412
britney,,misc,,[],5413
dłoniach,,misc,,[],5414
beznadziejnie,,adverb,,[],5415
jutrzejszy,,misc,,[],5416
antybiotyki,,misc,,[],5417
wymyka,,misc,,[],5418
sisko,,misc,,[],5419
podstawą,,misc,,[],5420
naiwna,,adjective,,[],5421
kolo,,misc,,[],5422
płatków,,misc,,[],5423
tablicę,,misc,,[],5424
kraina,,adjective,,[],5425
odrzuca,,misc,,[],5426
zgłasza,,misc,,[],5427
uprawia,,misc,,[],5428
fitz,,misc,,[],5429
hiszpański,,adjective,,[],5430
wzięcia,,misc,,[],5431
zo,,misc,,[],5432
zamiarem,,misc,,[],5433
wesoło,,misc,,[],5434
zasłużyła,,misc,,[],5435
japonia,,noun,,[],5436
magiczną,,misc,,[],5437
marnuj,,misc,,[],5438
wright,,misc,,[],5439
używałem,,misc,,[],5440
jelenia,,noun,,[],5441
bratanek,,misc,,[],5442
działaj,,misc,,[],5443
pieczeń,,misc,,[],5444
sądziliśmy,,misc,,[],5445
odświeżyć,,verb,,[],5446
francuskiej,,misc,,[],5447
wydarzeniach,,misc,,[],5448
pokroju,,misc,,[],5449
tessa,,misc,,[],5450
victora,,misc,,[],5451
dzwońcie,,noun,,[],5452
ducky,,misc,,[],5453
baron,,misc,,[],5454
znajomą,,misc,,[],5455
produktów,,misc,,[],5456
sprzątnąć,,verb,,[],5457
diaz,,misc,,[],5458
oklaski,,adjective,,[],5459
rozmiaru,,misc,,[],5460
uldów,,misc,,[],5461
dogadamy,,misc,,[],5462
monetę,,misc,,[],5463
śluby,,misc,,[],5464
wiecznego,,misc,,[],5465
angażować,,verb,,[],5466
molestowanie,,noun,,[],5467
czyimś,,misc,,[],5468
konfliktu,,misc,,[],5469
specjalista,,misc,,[],5470
zasłużyć,,verb,,[],5471
eileen,,misc,,[],5472
reaktor,,misc,,[],5473
czyjejś,,misc,,[],5474
zastępcy,,misc,,[],5475
mala,,misc,,[],5476
head,,misc,,[],5477
hamburgery,,misc,,[],5478
młodzież,,misc,,[],5479
układać,,misc,,[],5480
andrews,,misc,,[],5481
jedzcie,,noun,,[],5482
gnata,,misc,,[],5483
nacisnąć,,verb,,[],5484
winem,,misc,,[],5485
wyrzuca,,misc,,[],5486
stałym,,misc,,[],5487
sprawne,,adjective,,[],5488
gospodyni,,misc,,[],5489
sanders,,misc,,[],5490
zawiedziony,,adjective,,[],5491
dostań,,misc,,[],5492
płomieniach,,misc,,[],5493
eksploduje,,misc,,[],5494
pomidory,,misc,,[],5495
sherlock,,misc,,[],5496
myć,,verb,,[],5497
rozgość,,noun,,[],5498
tai,,misc,,[],5499
lindy,,misc,,[],5500
przygotowują,,misc,,[],5501
zakochałeś,,misc,,[],5502
wspólnych,,misc,,[],5503
kabinie,,adverb,,[],5504
presja,,misc,,[],5505
informatora,,misc,,[],5506
niewolnikami,,misc,,[],5507
rebeliantów,,misc,,[],5508
spóźniłam,,misc,,[],5509
bluzkę,,misc,,[],5510
wykształcenie,,noun,,[],5511
sprzedawcy,,misc,,[],5512
wygladasz,,misc,,[],5513
deskę,,misc,,[],5514
śmigłowiec,,misc,,[],5515
społeczna,,adjective,,[],5516
zabójstwem,,misc,,[],5517
jeffa,,misc,,[],5518
winie,,adverb,,[],5519
upaść,,misc,,[],5520
najgorszego,,misc,,[],5521
rzuciłaś,,misc,,[],5522
wypijemy,,misc,,[],5523
orzechy,,misc,,[],5524
wskoczyć,,verb,,[],5525
prostych,,misc,,[],5526
burtę,,misc,,[],5527
czarownic,,misc,,[],5528
zdezorientowany,,adjective,,[],5529
jacht,,misc,,[],5530
medycznym,,misc,,[],5531
okolice,,misc,,[],5532
związanego,,misc,,[],5533
ę,,misc,,[],5534
literatury,,misc,,[],5535
miesiącami,,misc,,[],5536
ice,,misc,,[],5537
łagodnie,,adverb,,[],5538
zaręczeni,,misc,,[],5539
zaboli,,misc,,[],5540
instytutu,,misc,,[],5541
kolekcja,,misc,,[],5542
łamiesz,,misc,,[],5543
odwołał,,misc,,[],5544
nazwijmy,,misc,,[],5545
klasyka,,misc,,[],5546
biegnijcie,,noun,,[],5547
towarem,,misc,,[],5548
narobiłeś,,misc,,[],5549
pracujących,,misc,,[],5550
sprawiał,,misc,,[],5551
usiadł,,misc,,[],5552
studentką,,misc,,[],5553
klapsa,,misc,,[],5554
glinom,,misc,,[],5555
robotem,,misc,,[],5556
czujników,,misc,,[],5557
terrence,,misc,,[],5558
blade,,misc,,[],5559
podda,,misc,,[],5560
uruchom,,misc,,[],5561
postawisz,,misc,,[],5562
zapisał,,misc,,[],5563
żałobie,,misc,,[],5564
kupo,,misc,,[],5565
kieszeń,,misc,,[],5566
aktualne,,adjective,,[],5567
przygotuje,,misc,,[],5568
śliczną,,misc,,[],5569
identyfikacji,,misc,,[],5570
najpiękniejsze,,misc,,[],5571
blood,,misc,,[],5572
dell,,misc,,[],5573
ściema,,misc,,[],5574
roi,,misc,,[],5575
rozprawę,,misc,,[],5576
udanego,,misc,,[],5577
nauką,,misc,,[],5578
zastałem,,misc,,[],5579
starców,,misc,,[],5580
spotkaniem,,misc,,[],5581
wilsona,,adjective,,[],5582
zapisałem,,misc,,[],5583
geoffrey,,misc,,[],5584
chrzań,,misc,,[],5585
emocjonalne,,adjective,,[],5586
tchórzu,,misc,,[],5587
siusiu,,misc,,[],5588
wykąpać,,misc,,[],5589
google,,misc,,[],5590
idiotyczne,,adjective,,[],5591
malik,,misc,,[],5592
bandy,,misc,,[],5593
pokonany,,adjective,,[],5594
colleen,,misc,,[],5595
uprawialiśmy,,misc,,[],5596
płyń,,misc,,[],5597
rundę,,misc,,[],5598
porozumieć,,verb,,[],5599
przewodniczącym,,misc,,[],5600
chwałę,,misc,,[],5601
srebro,,misc,,[],5602
tyson,,misc,,[],5603
dzikich,,misc,,[],5604
przetestować,,verb,,[],5605
szwów,,misc,,[],5606
hurra,,misc,,[],5607
staw,,misc,,[],5608
poczcie,,noun,,[],5609
odzyskanie,,noun,,[],5610
them,,misc,,[],5611
eksperta,,misc,,[],5612
zawarliśmy,,misc,,[],5613
przeszkody,,misc,,[],5614
funkcji,,misc,,[],5615
ciąża,,misc,,[],5616
odpoczywaj,,misc,,[],5617
zda,,misc,,[],5618
czyżbym,,misc,,[],5619
pierdolonego,,misc,,[],5620
gallagher,,misc,,[],5621
kilkaset,,misc,,[],5622
nożnej,,misc,,[],5623
złotego,,misc,,[],5624
zjawisko,,misc,,[],5625
futro,,misc,,[],5626
chmura,,misc,,[],5627
piersiach,,misc,,[],5628
harmonogram,,misc,,[],5629
śmieciem,,misc,,[],5630
uznam,,misc,,[],5631
warsztacie,,noun,,[],5632
bylam,,misc,,[],5633
bagna,,adjective,,[],5634
śpiączki,,misc,,[],5635
monitor,,misc,,[],5636
śmieję,,misc,,[],5637
niebezpiecznych,,misc,,[],5638
absolutną,,misc,,[],5639
prześlij,,misc,,[],5640
uszkodzić,,verb,,[],5641
poezja,,misc,,[],5642
oprah,,misc,,[],5643
ciasteczek,,misc,,[],5644
czaszka,,misc,,[],5645
logo,,misc,,[],5646
guru,,misc,,[],5647
braciszek,,misc,,[],5648
elektryczność,,noun,,[],5649
zabranie,,noun,,[],5650
błocie,,noun,,[],5651
butelce,,misc,,[],5652
zmarnować,,verb,,[],5653
łączyć,,verb,,[],5654
roosevelt,,misc,,[],5655
cha,,misc,,[],5656
wygrywać,,misc,,[],5657
cartera,,misc,,[],5658
zwiększa,,misc,,[],5659
porcję,,misc,,[],5660
non,,misc,,[],5661
gino,,misc,,[],5662
młodzieniec,,misc,,[],5663
flaga,,misc,,[],5664
przyłącz,,misc,,[],5665
niedopuszczalne,,adjective,,[],5666
ewakuacja,,misc,,[],5667
należały,,misc,,[],5668
syreny,,adjective,,[],5669
prezentem,,misc,,[],5670
zasadzka,,misc,,[],5671
mięsem,,misc,,[],5672
czarnucha,,misc,,[],5673
mostem,,misc,,[],5674
zamieszkania,,noun,,[],5675
rodzinną,,misc,,[],5676
trip,,misc,,[],5677
dominium,,misc,,[],5678
ciężarówek,,misc,,[],5679
motywu,,misc,,[],5680
objąć,,verb,,[],5681
phillips,,misc,,[],5682
lt,,misc,,[],5683
wykazuje,,misc,,[],5684
karev,,misc,,[],5685
kristen,,misc,,[],5686
patrzenia,,noun,,[],5687
ekipie,,misc,,[],5688
godzilla,,misc,,[],5689
wizycie,,noun,,[],5690
świetlnych,,misc,,[],5691
ratowanie,,noun,,[],5692
pustymi,,misc,,[],5693
studiowałem,,misc,,[],5694
śmiecie,,noun,,[],5695
społecznych,,misc,,[],5696
zawodnicy,,misc,,[],5697
choi,,misc,,[],5698
winchester,,misc,,[],5699
efektów,,misc,,[],5700
utrzymania,,noun,,[],5701
połączeniu,,misc,,[],5702
ricka,,misc,,[],5703
justina,,adjective,,[],5704
przetrwał,,misc,,[],5705
wprowadziła,,misc,,[],5706
kłócą,,misc,,[],5707
paznokciami,,misc,,[],5708
szpiegów,,misc,,[],5709
zabójczy,,misc,,[],5710
interesować,,verb,,[],5711
wykonywał,,misc,,[],5712
fotograf,,misc,,[],5713
dax,,misc,,[],5714
zeszła,,misc,,[],5715
ufał,,misc,,[],5716
karabiny,,adjective,,[],5717
wyjechałeś,,misc,,[],5718
skarbiec,,misc,,[],5719
mountain,,misc,,[],5720
klinika,,misc,,[],5721
zdrów,,misc,,[],5722
opiekunka,,misc,,[],5723
podpisane,,adjective,,[],5724
kompletne,,adjective,,[],5725
młodszym,,misc,,[],5726
gwarantuje,,misc,,[],5727
mądrym,,misc,,[],5728
potęgi,,misc,,[],5729
lesbijki,,misc,,[],5730
starości,,misc,,[],5731
wzorem,,misc,,[],5732
życz,,misc,,[],5733
przepuścić,,verb,,[],5734
niemiecku,,misc,,[],5735
obserwujemy,,misc,,[],5736
więzy,,misc,,[],5737
przewodnika,,misc,,[],5738
złożyła,,misc,,[],5739
przeniosła,,misc,,[],5740
wysiłki,,misc,,[],5741
princeton,,misc,,[],5742
dzienne,,adjective,,[],5743
samiec,,misc,,[],5744
village,,misc,,[],5745
wystawa,,adjective,,[],5746
gubernatorze,,adverb,,[],5747
kanałów,,misc,,[],5748
konwój,,misc,,[],5749
kredytowych,,misc,,[],5750
umawiasz,,misc,,[],5751
perkins,,misc,,[],5752
budzisz,,misc,,[],5753
rzucają,,misc,,[],5754
lider,,misc,,[],5755
panel,,misc,,[],5756
założyłam,,misc,,[],5757
skórą,,misc,,[],5758
dalszym,,misc,,[],5759
windę,,misc,,[],5760
zawieź,,misc,,[],5761
ekspertów,,misc,,[],5762
doradcy,,misc,,[],5763
rodeo,,misc,,[],5764
nieśmiała,,misc,,[],5765
silnych,,misc,,[],5766
ryzykował,,misc,,[],5767
voyager,,misc,,[],5768
naziści,,misc,,[],5769
marina,,adjective,,[],5770
zboczeniec,,misc,,[],5771
bezużyteczna,,adjective,,[],5772
amigo,,misc,,[],5773
dawki,,misc,,[],5774
szpitali,,misc,,[],5775
opuszczenia,,noun,,[],5776
zabiegu,,misc,,[],5777
kont,,misc,,[],5778
psychologii,,misc,,[],5779
wykazała,,misc,,[],5780
brzemię,,misc,,[],5781
niezwłocznie,,adverb,,[],5782
richardzie,,misc,,[],5783
odróżnić,,verb,,[],5784
kratkami,,misc,,[],5785
przyjrzę,,misc,,[],5786
kiki,,misc,,[],5787
smakowało,,misc,,[],5788
podjeździe,,misc,,[],5789
wykorzystujesz,,misc,,[],5790
uznali,,misc,,[],5791
skrzynię,,misc,,[],5792
bicia,,misc,,[],5793
finanse,,misc,,[],5794
orzechowe,,adjective,,[],5795
hamulec,,misc,,[],5796
javier,,misc,,[],5797
kradniesz,,misc,,[],5798
ciastek,,misc,,[],5799
true,,misc,,[],5800
zmuszona,,adjective,,[],5801
pisałam,,misc,,[],5802
sylvia,,misc,,[],5803
czystość,,noun,,[],5804
krzyczą,,misc,,[],5805
starania,,noun,,[],5806
męczyć,,verb,,[],5807
poruszają,,misc,,[],5808
zabawkę,,misc,,[],5809
wigilię,,misc,,[],5810
nicki,,misc,,[],5811
usuń,,misc,,[],5812
złamiesz,,misc,,[],5813
przebacz,,misc,,[],5814
fazy,,misc,,[],5815
zapłata,,misc,,[],5816
diamond,,misc,,[],5817
żywej,,misc,,[],5818
beatrice,,misc,,[],5819
oddziałów,,misc,,[],5820
rządził,,misc,,[],5821
klej,,misc,,[],5822
tępy,,misc,,[],5823
północą,,misc,,[],5824
leczeniu,,misc,,[],5825
zakładów,,misc,,[],5826
łapska,,adjective,,[],5827
ki,,misc,,[],5828
pastorze,,adverb,,[],5829
przerywaj,,misc,,[],5830
przestraszyłem,,misc,,[],5831
sosie,,misc,,[],5832
zachowam,,misc,,[],5833
knight,,misc,,[],5834
płytki,,misc,,[],5835
corey,,misc,,[],5836
pozniej,,misc,,[],5837
sęk,,misc,,[],5838
puścisz,,misc,,[],5839
dance,,misc,,[],5840
poznawać,,misc,,[],5841
mebli,,misc,,[],5842
panuję,,misc,,[],5843
narzekam,,misc,,[],5844
przepraszasz,,misc,,[],5845
mówiło,,misc,,[],5846
filip,,misc,,[],5847
nadzór,,misc,,[],5848
materac,,misc,,[],5849
śmiała,,misc,,[],5850
publiczny,,adjective,,[],5851
istnień,,misc,,[],5852
zobaczyłaś,,misc,,[],5853
zmieszany,,adjective,,[],5854
kamieniami,,misc,,[],5855
ostrza,,misc,,[],5856
pozwalając,,misc,,[],5857
umieść,,misc,,[],5858
szyja,,misc,,[],5859
samopoczucie,,noun,,[],5860
napalona,,adjective,,[],5861
honey,,misc,,[],5862
ptaszki,,misc,,[],5863
latający,,misc,,[],5864
angielskich,,misc,,[],5865
przedmiotem,,misc,,[],5866
świni,,misc,,[],5867
patricka,,misc,,[],5868
rufus,,misc,,[],5869
przetrwamy,,misc,,[],5870
poddawać,,misc,,[],5871
ocalenie,,noun,,[],5872
dorosłego,,misc,,[],5873
ruiny,,adjective,,[],5874
wojsk,,misc,,[],5875
przegram,,misc,,[],5876
gale,,misc,,[],5877
spotykał,,misc,,[],5878
niezgodne,,adjective,,[],5879
kierownicy,,misc,,[],5880
przyjazdu,,misc,,[],5881
prezencie,,noun,,[],5882
głębokość,,noun,,[],5883
wylali,,misc,,[],5884
przepowiednia,,noun,,[],5885
apartamentu,,misc,,[],5886
pocieszenie,,noun,,[],5887
słuchając,,misc,,[],5888
żyjąc,,misc,,[],5889
upadnie,,adverb,,[],5890
spadku,,misc,,[],5891
pęknięcie,,noun,,[],5892
staraliśmy,,misc,,[],5893
mundury,,misc,,[],5894
kostka,,misc,,[],5895
zarazić,,verb,,[],5896
obiadem,,misc,,[],5897
oficjalna,,adjective,,[],5898
elise,,misc,,[],5899
biegów,,misc,,[],5900
balet,,misc,,[],5901
równocześnie,,adverb,,[],5902
zadnych,,misc,,[],5903
kładę,,misc,,[],5904
alicjo,,misc,,[],5905
ochotników,,misc,,[],5906
eksperymentów,,misc,,[],5907
sportowy,,adjective,,[],5908
uroczą,,misc,,[],5909
formalnie,,adverb,,[],5910
reprezentować,,verb,,[],5911
odważne,,adjective,,[],5912
pomagamy,,misc,,[],5913
dany,,adjective,,[],5914
oddawać,,misc,,[],5915
cherry,,misc,,[],5916
odczuwać,,misc,,[],5917
przywykłem,,misc,,[],5918
prawu,,misc,,[],5919
pozbycie,,noun,,[],5920
sprawdzenia,,noun,,[],5921
sprawcę,,misc,,[],5922
chwalić,,verb,,[],5923
potężną,,misc,,[],5924
rezerwy,,adjective,,[],5925
dowództwem,,misc,,[],5926
przegapiłeś,,misc,,[],5927
dorośnij,,misc,,[],5928
zachorowała,,misc,,[],5929
podałem,,misc,,[],5930
głodne,,adjective,,[],5931
przeciętny,,adjective,,[],5932
śmietnik,,misc,,[],5933
gadamy,,misc,,[],5934
hastings,,misc,,[],5935
golden,,misc,,[],5936
marnuje,,misc,,[],5937
podrzucił,,misc,,[],5938
łowcą,,misc,,[],5939
płyną,,misc,,[],5940
zapasowy,,adjective,,[],5941
stana,,adjective,,[],5942
nagła,,misc,,[],5943
postanowiłeś,,misc,,[],5944
producenci,,misc,,[],5945
niewłaściwego,,misc,,[],5946
kawie,,adverb,,[],5947
dowodzisz,,misc,,[],5948
klientom,,misc,,[],5949
cech,,misc,,[],5950
wolfe,,misc,,[],5951
poderwać,,misc,,[],5952
odnajdziemy,,misc,,[],5953
wysadził,,misc,,[],5954
jacuzzi,,misc,,[],5955
dorośniesz,,misc,,[],5956
podjąłeś,,misc,,[],5957
ukrywanie,,noun,,[],5958
przyszłych,,misc,,[],5959
prochami,,misc,,[],5960
zawiodłam,,misc,,[],5961
wykona,,adjective,,[],5962
posprzątam,,misc,,[],5963
zmieniliśmy,,misc,,[],5964
pamietam,,misc,,[],5965
funkcjonować,,verb,,[],5966
pierwszymi,,misc,,[],5967
skutkiem,,misc,,[],5968
marihuany,,adjective,,[],5969
rejestr,,misc,,[],5970
chemia,,misc,,[],5971
grubasie,,misc,,[],5972
bestią,,misc,,[],5973
odwołania,,noun,,[],5974
dorastał,,misc,,[],5975
przenosimy,,misc,,[],5976
seymour,,misc,,[],5977
rosnąć,,verb,,[],5978
sikać,,misc,,[],5979
następuje,,misc,,[],5980
początkiem,,misc,,[],5981
nudzę,,misc,,[],5982
gnój,,misc,,[],5983
vinnie,,adverb,,[],5984
royal,,misc,,[],5985
przemówił,,misc,,[],5986
płynu,,misc,,[],5987
klaun,,misc,,[],5988
wspiera,,misc,,[],5989
córek,,misc,,[],5990
słysząc,,misc,,[],5991
załapałem,,misc,,[],5992
powiedziało,,misc,,[],5993
gwiezdne,,adjective,,[],5994
powiesił,,misc,,[],5995
margo,,misc,,[],5996
tomem,,misc,,[],5997
obwinia,,noun,,[],5998
fargo,,misc,,[],5999
eksplozję,,misc,,[],6000
ruszają,,misc,,[],6001
liter,,misc,,[],6002
grubas,,misc,,[],6003
wieczorze,,adverb,,[],6004
podatek,,misc,,[],6005
ograniczony,,adjective,,[],6006
areszt,,misc,,[],6007
tłumie,,misc,,[],6008
odwiedzę,,misc,,[],6009
drut,,misc,,[],6010
davidem,,misc,,[],6011
wywalić,,verb,,[],6012
policje,,misc,,[],6013
szlafrok,,misc,,[],6014
chińskiej,,misc,,[],6015
zaczniecie,,noun,,[],6016
aktora,,misc,,[],6017
skalpel,,misc,,[],6018
przywiozłeś,,misc,,[],6019
suchy,,misc,,[],6020
odczuwa,,adjective,,[],6021
komorze,,adverb,,[],6022
głupkiem,,misc,,[],6023
oczom,,misc,,[],6024
stanem,,misc,,[],6025
futbolu,,misc,,[],6026
osobistej,,misc,,[],6027
miną,,misc,,[],6028
ważniejszy,,misc,,[],6029
odwiedzał,,misc,,[],6030
dorastałam,,misc,,[],6031
masakra,,misc,,[],6032
tłumy,,misc,,[],6033
